Title,,,,Section,Sub,,Class,,,,Cat,,Deg,,NCIC,,,Printable,,,UCR  Code,,,IBR Code,Effective Date,,,,Short Description,,,Full Description
AM,,,068,,,,,U,M,,,0,,,,5511,,N,99,,,90Z,,,,,,,,DAIRY PRODS VIO,,Falsely Branded Butter/Cheese
AM,,,069,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DAIRY PRODS VIO,,Misusing County Trade Marks
AM,,,070,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DAIRY PRODS VIO,,Unauthorized Reuse Milk Cases
AM,,,071,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DAIRY PRODS VIO,,Unlawful Possession Milk Cans
AM,,,071-A,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,VIO RE FRZ DESS,,Unlawful Substitution:Ice Milk
AM,,,071-B,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,VIO RE FRZ DESS,,Unlicensed Manufacture Frozen Dessert
AM,,,071-G,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,VIO RE FRZ DESS,,Unlawful Buying Or Selling Frozen Desserts
AM,,,071-H,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,VIO RE FRZ DESS,,Unsanitary Vehicle Frozen Dessert
AM,,,071-I,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,VIO FRZN DESSRT,,Misrepresent Manufacture Frozen Desserts
AM,,,072,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DOM ANIMALS VIO,,Destroying Agriculture Commissioners Posted Notice
AM,,,072-A,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DOM ANIMALS VIO,,Feeding Raw Garbage To Animals
AM,,,073,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DOM ANIMALS VIO,,Failure Report Animal Disease
AM,,,073-A,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DOM ANIMALS VIO,,Unlawful Sale Tuberculous Cattle
AM,,,074,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,IMPORT REGS VIO,,Import Diseased Domestic Animal Into State
AM,,,075,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,SANITRY REG VIO,,Unsanitary Livestock Facility
AM,,,076,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DOM ANIMALS VIO,,Ignore Quarantine On Animals
AM,,,077,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DOM ANIMALS VIO,,Unlawful Animal Destruction
AM,,,081,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DOM ANIMALS VIO,,Unlawful Sale/Slaughter Tubercular Animal
AM,,,085,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DOM ANIMALS VIO,,Unlawful Disposal Tubercular Animal Carcass
AM,,,089,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DOM ANIMALS VIO,,Unlawful Controlled Vaccines Serums
AM,,,090,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DOM ANIMALS VIO,,Unlawful Sale Animal With Bangs Disease
AM,,,090-C,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DOM ANIMALS VIO,,Cattle Wholesaling Without Health Certificate
AM,,,095,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DOM ANIMALS VIO,,Unlawfully Allowing Breeding Animal To Roam
AM,,,095-A,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DOM ANIMALS VIO,,Violation Ear Tags Or Other Identifications
AM,,,095-B,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DOM ANIMALS VIO,,False Pedigree Of Animals
AM,,,095-C,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DOM ANIMALS VIO,,Violation Examination Horses For Infectious Anemia
AM,,,096-B,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,SLAUGHTRHSE VIO,,Unlicensed Slaughterhouse
AM,,,096-D,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,SLAUGHTRHSE VIO,,Unsanitary Slaughterhouse
AM,,,096-L,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,MEAT INSPEC VIO,,Sale Unlabeled Dressed Carcass
AM,,,096-M,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,MEAT SALES VIOL,,Uninspected Carcass Sale
AM,,,096-N,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,MEAT LABELG VIO,,Improperly Labeled Dressed Carcass
AM,,,096-Q,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,07/01/1970,,,,MEAT LABELG VIO,,Unmarked And Unlabeled Meat
AM,,,096-R,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,MEAT INSPEC VIO,,Unlawful Possession Inspection Label
AM,,,096-Z-01,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DISPSL PLNT VIO,,Unlicensed Oper Disposal Plant Or Trans Service
AM,,,096-Z-07,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DISPSL PLNT VIO,,Improper Label Disposal Plant Product
AM,,,096-Z-08,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DISPSL PLNT VIO,,Failure To Keep Disposal Plant Records
AM,,,096-Z-09,,,,,E,F,,,0,,,,5599,,Y,43,,,90Z,,,,,,,,MEAT PROCES VIO,,Criminal Processing Inedible Meat
AM,,,096-Z-10,,,,,E,F,,,0,,,,5599,,Y,43,,,90Z,,,,,,,,SALE INEDB MEAT,,Criminal Sale Inedible Meat
AM,,,096-Z-11,,,,,E,F,,,0,,,,5599,,Y,43,,,90Z,,,,,,,,PLANT LICNG VIO,,Criminal Transportation Of Inedible Meat
AM,,,096-Z-12,,,,,A,M,,,0,,,,5511,,N,99,,,90Z,,,,,,,,PLANT LICNG VIO,,Unlawful Labeling Inedible Meat
AM,,,096-Z-28,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,12/01/1970,,,,POULTRY PRO VIO,,Failure To Inspect Poultry
AM,,,096-Z-30,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,12/01/1970,,,,POULTRY PRO VIO,,Improperly Labeling And Marking Poultry
AM,,,096-Z-33,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,12/01/1970,,,,POULTRY PRO VIO,,Unlawful Possession Official Devices
AM,,,109,,,,,,V,,,0,,,,5599,,N,99,,,90Z,,,,,,,,UNLIC DOG,,Owning/Harboring Unlicensed Dog
AM,,,112,,,,,,V,,,0,,,,5599,,N,99,,,90Z,,,,,,,,DOG/TAGS VIOL,,Dog At Large Without Collar/Tag
AM,,,119,,,,,,V,,,0,,,,5599,,N,99,,,90Z,,,,,,,,VIOL DOG CONTRL,,Violation Of Dog Control Procedures
AM,,,123,,08,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,01/01/2011,,,,DANGEROUS DOGS,,Dangerous Dogs - Bite Cause Serious Physical Injury
AM,,,123,,09,,,A,M,,,0,,,,5599,,N,99,,,90Z,,,,01/01/2011,,,,DANGEROUS DOGS,,Dangerous Dogs - Bite Cause Death
AM,,,130,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,COMMER FEED VIO,,Unlawful Sale Of Compounded Feeds
AM,,,131,,,,,U,M,,,0,,,,5511,,N,99,,,90Z,,,,,,,,COMMER FEED VIO,,Mislabeling Commercial Feed
AM,,,131-A,,,,,U,M,,,0,,,,5511,,N,99,,,90Z,,,,,,,,COMMER FEED VIO,,Mislabeling Commercial Feed In Bulk
AM,,,132,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,COMMER FEED VIO,,Unlicensed Commercial Feed Manufacture
AM,,,133-A,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,COMMER FEED VIO,,Unlawful Sale Commercial Feed
AM,,,133-B,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,COMMER FEED VIO,,Misrepresent Commercial Feed
AM,,,138,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,MSREP AGRI SEED,,Misrepresenting Seed
AM,,,142-BB,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,LIMING MATR VIO,,Unlawful Sale Agricultural Lime
AM,,,142-C,,,,,U,M,,,0,,,,5511,,N,99,,,90Z,,,,,,,,MSLABL POT SEED,,Mislabeling Seed Potatoes
AM,,,142-CC,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,LIMING MATR VIO,,Sale Unlabelled Liming Material
AM,,,142-DD,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,LIMING MATR VIO,,Unregistered Sale Liming Material
AM,,,145,,,,,U,M,,,0,,,,5511,,N,99,,,90Z,,,,,,,,MSLABL FRTLIZER,,Mislabel Commercial Fertilizer
AM,,,146,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,UNREG SLE FRTLZ,,Unlicensed Sale Of Fertilizer
AM,,,146-B,,,,,U,M,,,0,,,,5511,,N,99,,,90Z,,,,,,,,MSLABL FRTLIZER,,Mislabel Commercial Fertilizer
AM,,,147-B,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,ILL SLE INCULNT,,Unlicensed Sale:Soil Inoculant
AM,,,147-D,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,MSREP INCULNT,,Misrepresenting Soil Inoculant
AM,,,152,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,MSBRND TURPNTNE,,Misbranded/Adulterated Turpentine
AM,,,153,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,ILL SLE LNSD OI,,Sale:Adulterated Raw Linseed Oil
AM,,,154,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,ILL SLE LNSD OI,,Sale:Adulterated Boiled Linseed Oil
AM,,,155,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,IL SLE LNSD OIL,,Unlawful Sale Adulterated Linseed/Turpentine
AM,,,156-DD,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,GRADING VIOL,,Unlawful Sale Control Atmosphere Produce
AM,,,156-E,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,FARM PRODS VIOL,,Misrepresent Farm Products
AM,,,156-G,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,FARM PRODS VIOL,,Remove Or Dispose Of Seized Farm Products
AM,,,156-GG,,,,,U,M,,,0,,,,5511,,N,99,,,90Z,,,,,,,,GRADING VIOL,,Misbrand Close Pack Potatoes
AM,,,156-H,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,MSUSE ST BRAND,,Misuse State Brand/Trademark
AM,,,159,,,,,U,M,,,0,,,,5511,,N,99,,,90Z,,,,,,,,MSBRND APPLES,,Misbrand/Misgraded Apples
AM,,,160,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,ILL APPLE SALES,,Unlawful Sale Substandard Evaporated Apples
AM,,,160-A,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,ILL EGG SALES,,Unlawful Sale Substandard Eggs
AM,,,160-C,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,ILL EGG SALES,,Unlawful Resale Substandard Eggs
AM,,,160-D,,,,,U,M,,,0,,,,5511,,N,99,,,90Z,,,,,,,,MSLABLING EGGS,,Mislabeling Eggs
AM,,,160-E,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,ILL EGG SALES,,Selling Eggs To A Retailer Without An Invoice
AM,,,160-K,,,,,U,M,,,0,,,,5511,,N,99,,,90Z,,,,,,,,MSLABLING GRAPE,,Mislabeling Grapes
AM,,,160-P,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,VIO RE MPLE SYR,,Failure Mark Grade Maple Syrup
AM,,,160-Q,,,,,U,M,,,0,,,,5511,,N,99,,,90Z,,,,,,,,IMP BRND LETTUC,,Improperly Branding Closed Lettuce
AM,,,160-R,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,IMP LETTUCE SLE,,Improper Sale Lettuce
AM,,,162,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,UNCRT NURS STCK,,Uncertified Nursery Stock
AM,,,163,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,NURSRY STCK VIO,,Unlawful Sale Dead Nursery Stock
AM,,,163-B,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,UNRG NURSRY DLR,,Unregistered Nurseryman-Dealer
AM,,,163-C,,,,,U,M,,,0,,,,2699,,N,99,,,90Z,,,,,,,,FRD BUSNS PRACT,,Fraud /Misleading Ads/Business Practices
AM,,,164-A,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,IL SHIP LV PEST,,Unlawful Shipment Live Pests
AM,,,166,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,INSPECTION VIO,,Sale Nursery Stock Without Certificate Of Inspection
AM,,,167,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,INSPECTION VIO,,Deny Access To Agricultural Inspector
AM,,,169-A,,,,,,V,,,0,,,,5599,,N,99,,,90Z,,,,,,,,SPRAYING W/PSN,,Spraying Fruit/Crops With Poison
AM,,,172,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,MSBRND CAUS SUB,,Misbrand Caustic/Corrosive Substance
AM,,,174,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,BEE KEEPING VIO,,Unlawfully Keeping Diseased Bees
AM,,,175,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,BEE KEEPING VIO,,Unpermitted Transport Of Bees
AM,,,175-M,,,,,,V,,,0,,,,5599,,N,99,,,90Z,,,,,,,,BABY CHICKS VIO,,Unpermitted Offer:Baby Chicks
AM,,,175-O,,,,,,V,,,0,,,,5599,,N,99,,,90Z,,,,,,,,BABY CHICKS VIO,,Mislabeled Baby Chicks Sale
AM,,,175-P,,,,,,V,,,0,,,,5599,,N,99,,,90Z,,,,,,,,BABY CHICKS VIO,,Unreported Sale Baby Chicks
AM,,,184,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,WT/MEASURES VIO,,Unlawful Removal Of Condemnation Seal
AM,,,185,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,WT/MEASURES VIO,,Unlawful Remove Condemning Seal
AM,,,187,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,WT/MEASURES VIO,,Unlawful Retention False Measure Device
AM,,,188,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,WT/MEASURES VIO,,Unlawful Quantity Service Charge
AM,,,189,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,WT/MEASURES VIO,,False Labeling Of Merchandise
AM,,,190,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,07/01/1971,,,,WT/MEASURES VIO,,Illegal Sale Of Food Products
AM,,,191,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,WT/MEASURES VIO,,Sale Of Nonstandard Package Sizes
AM,,,197-N,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,WEIGHMASTER VIO,,Unlicensed Weighmaster
AM,,,197-R,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,LIQ PETROL VIOL,,Unlawful Sale/Delivery Liq Petroleum Gas
AM,,,202-A,,,,,U,M,,,0,,,,5511,,N,99,,,90Z,,,,,,,,FOOD ADULTERATN,,False Advertising Food Product
AM,,,203,,C1,,,U,M,,,0,,,,5510,,N,99,,,90Z,,,,10/25/2015,,,,FOOD ADULTERATN,,Sale of Imitation Walnut Sugar or Syrup
AM,,,203,,A1,,,U,M,,,0,,,,5510,,N,99,,,90Z,,,,10/25/2015,,,,FOOD ADULTERATN,,Sale of Imitation Maple Sugar or Syrup
AM,,,203,,B1,,,U,M,,,0,,,,5510,,N,99,,,90Z,,,,10/25/2015,,,,FOOD ADULTERATN,,Sale of Imitation Birch Sugar or Syrup
AM,,,204,,,,,U,M,,,0,,,,5511,,N,99,,,90Z,,,,10/25/2015,,,,MISLABEL SYRUP,,"Mislabeling Maple, Birch or Walnut Sugar or Syrup"
AM,,,204-A,,,,,U,M,,,0,,,,5510,,N,99,,,90Z,,,,,,,,FOOD ADULTERATN,,Unlawful Manufacture Olive Oil Mixture
AM,,,204-D,,,,,U,M,,,0,,,,5510,,N,99,,,90Z,,,,,,,,FOOD ADULTERATN,,Adulteration Natural Fruit Juices
AM,,,206,,,,,U,M,,,0,,,,5510,,N,99,,,90Z,,,,,,,,FOOD ADULTERATN,,Unlawful Sale Imitation Honey
AM,,,208,,,,,U,M,,,0,,,,5510,,N,99,,,90Z,,,,,,,,FOOD ADULTERATN,,Unlawful Manufacture Or Sale Adulterated Vinegar
AM,,,209,,,,,U,M,,,0,,,,5511,,N,99,,,90Z,,,,,,,,FOOD ADULTERATN,,Mislabeling Vinegar
AM,,,211,,,,,U,M,,,0,,,,5511,,N,99,,,90Z,,,,,,,,FOOD ADULTERATN,,Misbranding Canned Goods
AM,,,213,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,FOOD ADULTERATN,,Unlawful Repacking Fruit/Farm Prod
AM,,,215-B,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,FOOD ENRICH VIO,,Sale Of Unenriched Product
AM,,,218,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,FOOD SALVAG VIO,,Unlicensed Food Salvager
AM,,,231,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,WAREHOUSE VIOL,,Unlicensed Refrigerated Warehouse
AM,,,235,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,REFRIG/FOOD VIO,,Failure To Mark Refrigerated Food
AM,,,236,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,REFRIG/FOOD VIO,,Unlawfully Removal Food Tag
AM,,,239,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,REFRIG/FOOD VIO,,Storing Unfit Food In Warehouse
AM,,,240,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,FOOD STORAG VIO,,Storing Food Beyond Specify Time
AM,,,241,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,FOOD STORAG VIO,,Unlawful Transfer Of Food
AM,,,246,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,FARM PRODS VIOL,,Unfair Conduct By A Dealer Or Broker
AM,,,251-Z-1,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,01/01/1973,,,,FOOD PROCSG VIO,,Food Procr Violation Art 20 C
AM,,,256-A,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,MILK CONTRL VIO,,Hindering Examiation Of Milk Dealers Records
AM,,,257,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,MILK CONTRL VIO,,Unlicensed Milk Dealer
AM,,,258-M,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,MILK CONTRL VIO,,Dealer Purchased Milk At Less Than Fixed Price
AM,,,288,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,AGR/DOM ART VIO,,Unlawful Gambling:Fair Grounds
AM,,,351,,5B,,,U,M,,,0,,,,5599,,N,99,,,720,,,,07/21/2008,,,,ANIMAL FIGHTING,,Knowing Presence As Spectator At Animal Fight- Prior Conv Within 5 Yrs
AM,,,351,,6A,,,U,M,,,0,,,,5599,,N,99,,,720,,,,10/16/2012,,,,ANIMAL FIGHTING,,Possess Or Sell Or Make Animal Fighting Paraphernalia - 2nd Off Within
AM,,,351,,6A,,,B,M,,,0,,,,5599,,N,99,,,720,,,,,,,,ANIMAL FIGHTING,,Animal Fighting-Possess Or Sell Or Make Animal Fighting Paraphernalia
AM,,,351,,3B,,,U,M,,,0,,,,5599,,N,99,,,720,,,,11/01/1984,,,,ANIMAL FIGHTING,,Own/Possess/Keep Animal With Intent That It Will Engage In Fighting
AM,,,351,,2B,,,E,F,,,0,,,,5599,,Y,43,,,720,,,,11/01/1984,,,,ANIMAL FIGHTING,,Trains Animal With Intent That It Will Engage In Animal Fighting
AM,,,351,,5B,,,B,M,,,0,,,,5599,,N,99,,,720,,,,09/02/2011,,,,ANIMAL FIGHTING,,Knowing Presence As Spectator At Animal Fighting Exhibition
AM,,,351,,2E,,,E,F,,,0,,,,5599,,Y,43,,,720,,,,07/20/2004,,,,ANIMAL FIGHTING,,Keep Animal Trained To Fight On Premises Where Fighting Is Conducted
AM,,,351,,2D,,,E,F,,,0,,,,5599,,Y,43,,,720,,,,07/20/2004,,,,ANIMAL FIGHTING,,Permit Animal Fighting/Training To Fight On One's Premises
AM,,,351,,2C,,,E,F,,,0,,,,5599,,Y,43,,,720,,,,07/20/2004,,,,ANIMAL FIGHTING,,Breed Or Sell An Animal With Intent That It Engage In Animal Fighting
AM,,,351,,4B,,,U,M,,,0,,,,5599,,N,99,,,720,,,,11/01/1984,,,,ANIMAL FIGHTING,,Spectator Paid Admission Fee Or Made Wager- Animal Fighting Exhibition
AM,,,351,,2A,,,E,F,,,0,,,,5599,,Y,43,,,720,,,,11/01/1984,,,,ANIMAL FIGHTING,,"For Amusement Or Gain, Causes Any Animal To Engage In Animal Fighting"
AM,,,353,,,,,A,M,,,0,,,,5599,,Y,99,,,720,,,,11/01/2005,,,,ANIMAL CRUELTY,,Torturing Or Injuring Animals/Failure To Provide Sustenance
AM,,,353-A,,01,,,E,F,,,0,,,,5599,,Y,99,,,720,,,,11/01/1999,,,,ANIMAL CRUELTY,,Aggravated Cruelty to Animals
AM,,,353-A,,,,,E,F,,,0,,,,5599,,Y,99,,,720,,,,11/01/1999,,,,ANIMAL CRUELTY,,Aggravated Cruelty To Animals
AM,,,353-C,,,,,A,M,,,0,,,,5599,,N,99,,,720,,,,10/27/2007,,,,ANIMAL TREATMNT,,Intentionally Kill/Stun A Fur-bearing Animal With An Electric Current
AM,,,353-F,,,,,,V,,,0,,,,5599,,N,43,,,720,,,,04/14/2015,,,,ANIMAL TATTOO,,Companion Animal Piercing and Tattooing Prohibited
AM,,,353B,,,,,,V,,,0,,,,5599,,N,43,,,720,,,,11/21/2003,,,,ANIMAL VIOLATN,,Appropriate Shelter For Dogs Left Outdoors
AM,,,353D,,,,,,V,,,0,,,,5599,,N,43,,,720,,,,01/23/2009,,,,ANIMAL VIOLATN,,Confinement Of Companion Animal In Vehicle: Extreme Temperatures
AM,,,354,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,ANIMALS VIOL,,Illegal Sale Of Baby Chicks Or Rabbits
AM,,,355,,,,,U,M,,,0,,,,5599,,N,99,,,720,,,,,,,,ANIMALS VIOL,,Abandonment Of Disabled Animal
AM,,,356,,,,,U,M,,,0,,,,5599,,N,99,,,720,,,,,,,,ANIMALS VIOL,,Neglect Of Impounded Animal
AM,,,357,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,ANIMALS VIOL,,Sale/Exposing Diseased Animal
AM,,,358,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,ANIMALS VIOL,,Sale Of Disabled Horses
AM,,,358-A,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,05/20/1970,,,,ANIMALS VIOL,,Illegally Use Livestock As Prize
AM,,,359,,,,,U,M,,,0,,,,5599,,N,99,,,720,,,,,,,,ANIMALS VIOL,,Animal Carried In Cruel Manner
AM,,,359A,,,,,U,M,,,0,,,,5599,,N,43,,,720,,,,09/21/2002,,,,ANIMAL VIOLATN,,Transportation Of Horses - Second Or Subsequent Offense
AM,,,359A,,,,,,V,,,0,,,,5599,,N,43,,,720,,,,09/21/2002,,,,ANIMAL VIOLATN,,Transportation Of Horses - First Offense
AM,,,360,,,,,E,F,,,0,,,,5599,,Y,43,,,720,,,,,,,,ANIMALS VIOL,,Poisoning Animals
AM,,,360,,,,,U,M,,,0,,,,5599,,N,99,,,720,,,,,,,,ANIMALS VIOL,,Poisoning Animals
AM,,,361,,,,,E,F,,,0,,,,5599,,Y,43,,,90Z,,,,,,,,ANIMALS VIOL,,Interference With Certain Animal
AM,,,362,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,ANIMALS VIOL,,Littering Animal Right Of Way
AM,,,364,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,ANIMALS VIOL,,Running Horses On Highway
AM,,,365,,,,,U,M,,,0,,,,5599,,N,99,,,720,,,,,,,,ANIMALS VIOL,,Clipping/Cutting Ears Of Dogs
AM,,,366,,,,,U,M,,,0,,,,5599,,Y,43,,,720,,,,07/23/2014,,,,COM ANIML STEAL,,Companion Animal Stealing
AM,,,366-A,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,ANIMALS VIOL,,Illegally Seize Or Transport Dog For Research
AM,,,367,,,,,E,F,,,0,,,,5599,,Y,43,,,90Z,,,,,,,,AVOID ART26 PRV,,Avoiding Art 26 Provisions
AM,,,367,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,ANIMALS VIOL,,Avoiding Art 26 Provisions
AM,,,368,,,,,U,M,,,0,,,,5599,,N,99,,,720,,,,,,,,ANIMALS VIOL,,Operating On Horses Tail
AM,,,369,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,ANIMALS VIOL,,Obstructing Officer Animals
AM,,,370,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,ANIMALS VIOL,,Improper Precaution:Wild Animal
AM,,,377,,,,,,V,,,0,,,,5599,,N,99,,,90Z,,,,09/01/1980,,,,ANIMAL VIOLATN,,Disposal Of Dead Animals
AM,,,378,,,,,E,F,,,0,,,,5599,,Y,99,,,90Z,,,,11/01/1991,,,,ANIMALS VIOL,,Unlawful Tamper Animal Research
AM,,,,,,,,,V,,,0,,,,5599,,N,99,,,90Z,,,,,,,,VIOL AM VIOL,,General Violation Agriculture and Market Law
AM,,,,,,,,A,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,VIOL AM A MISD,,General Violation Agriculture and Market Law
AM,,,,,,,,U,M,,,0,,,,5599,,N,99,,,90Z,,,,,,,,VIOL AM U MISD,,General Violation Agriculture and Market Law
AM,,,,,,,,E,F,,,0,,,,5599,,Y,99,,,90Z,,,,,,,,VIOL AM E FEL,,General Violation Agriculture and Market Law
BL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Banking,,,,,,,,,,,,,,,,,,,,,,,,,,
BL,,,0038,,,,,A,M,,,0,,,,5099,,N,99,,,90Z,,,,,,,,VIOL SUBPOENA,,Subpoena Violation
BL,,,0041,,,,,A,M,,,0,,,,7399,,N,99,,,90Z,,,,,,,,VIO BY BANK OFF,,Violation By Director/Trustee/Officer
BL,,,0062,,,,,A,M,,,0,,,,7399,,N,99,,,90Z,,,,,,,,EMPLY FUND VIOL,,Violation Failure To Register Welfare Fund
BL,,,0063,,,,,A,M,,,0,,,,7399,,N,99,,,90Z,,,,,,,,EMPLY FUND VIOL,,Trustees Failure To Maintain Accurate Records
